"","ReleaseDate","Title","ProductionBudget","OpeningWeekend","DomesticBox Office","WorldwideBox Office","Trailer","MPAA_Rating","Production_Method","Genre","Running_Time","Keywords","Franchise","Production_Companies","Production_Countries","Source","Creative_Type","warner","Columbia","Universal_Pictures","Walt_Disney_Pictures","Marvel_Studios","Paramount_Pictures","Century_Fox","Relativity_Media","DreamWorks_Pictures","New_Line_Cinema","Dune_Entertainment","Canal_Plus","Regency_Enterprises","Lionsgate","BBC_Films","StudioCanal","Working_Title_Films","Blumhouse","BFI","France","Cine_Plus","Participant_Media","Village_Roadshow_Productions","Metro_Goldwyn_Mayer_Pictures","Year","month"
"1412","Oct 25, 1996","The Sunchaser",NA,NA,5000,5000,0,"R",NA,NA,NA,NA,0,"Regency Enterprises",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,"Oct"
"1413","Sep 6, 1996","Bogus",3.2e+07,1895593,4357406,4357406,0,"PG","Live Action","Comedy",NA,NA,0,"Regency Enterprises, New Regency",NA,"Original Screenplay","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,"Sep"
"1414","Aug 23, 1996","Carpool",NA,1628482,3325651,3325651,0,"PG","Live Action","Comedy",NA,NA,0,"Regency Enterprises",NA,"Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,"Aug"
"1416","Jul 24, 1996","A Time to Kill",4e+07,14823159,108766007,152266007,0,"R","Live Action","Drama",149,"Lawyers, Sex Crimes, African-American, Revenge, Courtroom Drama, Bigotry",0,"TTK Productions, Regency Enterprises","United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,"Jul"
"1418","Oct 27, 1995","Copycat",2e+07,5170522,32051917,32051917,0,"R","Live Action","Thriller/Suspense",NA,"Serial Killer",0,"Regency Enterprises",NA,"Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,"Oct"
"1419","Sep 22, 1995","Empire Records",NA,150800,303841,303841,0,"PG-13","Live Action","Comedy",NA,NA,0,"Regency Enterprises","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,"Sep"
"1421","Jul 14, 1995","Under Siege 2: Dark Territory",6e+07,12624402,50024083,104324083,0,"R","Live Action","Action",NA,NA,1,"Regency Enterprises","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,"Jul"
"1422","Apr 27, 1995","Second Best",NA,NA,86115,86115,0,NA,NA,NA,NA,NA,0,"Regency Enterprises","United Kingdom",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,"Apr"
"1423","Feb 3, 1995","Boys on the Side",NA,4808873,23418200,23418200,0,"R","Live Action","Drama",NA,NA,0,"Regency Enterprises, Canal Plus, Alcor Films, New Regency, Hera ",NA,"Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1995,"Feb"
"1427","1994","The New Age",NA,NA,245217,245217,0,"R","Live Action","Drama",112,NA,0,"Regency Enterprises, Alcor Films, Ixtlan Productions, Addis Wechsler","United States","Original Screenplay",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,NA
"1428","Dec 25, 1993","Heaven & Earth",NA,NA,5840300,5840300,0,"PG-13","Live Action","Drama",NA,"Vietnam War, War",0,"Regency Enterprises",NA,"Based on Fiction Book/Short Story","Dramatization",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,"Dec"
"1429","Dec 8, 1993","Six Degrees of Separation",NA,53058,6284090,6284090,0,"R","Live Action","Drama",111,NA,0,"Metro-Goldwyn-Mayer Pictures, Regency Enterprises","United States","Based on Play","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1993,"Dec"
"1430","Aug 3, 1993","That Night",NA,NA,NA,NA,0,NA,"Live Action","Drama",NA,NA,0,"Regency Enterprises, Alcor Films, Canal Plus",NA,"Original Screenplay","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1993,"Aug"
"1432","May 28, 1993","Made In America",NA,11821326,44942695,104942695,0,"PG-13","Live Action","Comedy",110,NA,0,"Heart Changes, Regency Enterprises, Alcor Films, Stonebridge Entertainment, Kalola Productions, Canal Plus","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1993,"May"
"1433","Feb 26, 1993","Falling Down",NA,8724452,40903593,40903593,0,"R","Live Action","Drama",NA,"Neo Nazis",0,"Regency Enterprises",NA,"Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,"Feb"
"1434","Feb 5, 1993","Sommersby",NA,8104624,50081992,140081992,0,"PG-13","Live Action","Drama",NA,NA,0,"Regency Enterprises","France,United States","Remake","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,"Feb"
"1435","Oct 9, 1992","Under Siege",NA,14097770,83563139,156563139,0,"R","Live Action","Action",NA,NA,1,"Regency Enterprises","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,"Oct"
"1436","Feb 28, 1992","Memoirs of an Invisible Man",4e+07,4601954,14358033,14358033,0,"PG-13","Live Action","Comedy",99,NA,0,"Regency Enterprises","United States","Based on Fiction Book/Short Story","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,"Feb"
"1437","Feb 28, 1992","The Mambo Kings",NA,NA,6698607,6698607,0,"R","Live Action","Drama",NA,NA,0,"Regency Enterprises","United States",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,"Feb"
"1438","1992","The Power of One",NA,NA,2827107,2827107,0,"PG-13","Live Action","Drama",NA,NA,0,"Regency Enterprises","Australia,France,United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,NA
"1439","1992","Turtle Beach",NA,NA,778535,778535,0,NA,NA,NA,NA,NA,0,"Regency Enterprises",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,NA
"1440","Dec 20, 1991","JFK",4e+07,5223658,70405498,205400000,0,"R","Live Action","Drama",189,"Mafia, Courtroom Drama",0,"Camelot Pictures, Ixtlan Productions, A. Kitman Ho, Regency Enterprises","United States","Based on Fiction Book/Short Story","Dramatization",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991,"Dec"
"1441","May 10, 1991","Switch",NA,3770991,15545943,15545943,0,"R","Live Action","Comedy",NA,"Body Swap",0,"Regency Enterprises","United States","Original Screenplay","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991,"May"
"1442","Apr 27, 1990","Q & A",NA,2816605,11207000,11207000,0,"R","Live Action","Thriller/Suspense",NA,NA,0,"Regency Enterprises","United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,"Apr"
"1443","Mar 23, 1990","Pretty Woman",1.4e+07,11280591,178406268,432645872,0,"R","Live Action","Romantic Comedy",119,"Prostitution, Romance",0,"Touchstone Pictures, Regency Enterprises","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,"Mar"
"1444","Dec 8, 1989","The War of the Roses",NA,9688794,83699711,83699711,0,"R","Live Action","Black Comedy",116,"Relationships Gone Wrong, Non-Chronological, Lawyers, Directing Yourself, Empty Nest, Revenge",0,"Regency Enterprises, Gracie Films","United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989,"Dec"
"1445","Feb 3, 1989","Who's Harry Crumb?",NA,3862719,10982364,10982364,0,"PG-13","Live Action","Comedy",89,NA,0,"Regency Enterprises, Frostbacks, NBC Film, Tri-Star Pictures","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989,"Feb"
"1448","Jan 31, 1986","Stripper",NA,14155,39065,39065,0,"R","Live Action","Documentary",NA,"Porn Business",0,"Regency Enterprises","United States","Based on Real Life Events","Factual",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1986,"Jan"
"1449","Dec 18, 1985","Brazil",1.5e+07,30099,9929135,9932146,0,"R","Live Action","Black Comedy",132,"Visual Effects, Film Noir, Dystopia, Government Bureaucracy, Intentionally Anachronistic, Dream Sequence, Surprise Twist, Directing Yourself, Director Cameo",0,"Regency Enterprises, Brazil Productions","United States","Original Screenplay","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1985,"Dec"
"1450","Jun 1, 1984","Once Upon a Time in America",3e+07,2412014,5321508,5575648,0,"R","Live Action","Drama",NA,"Mafia",0,"Regency Enterprises","Italy,United States","Based on Fiction Book/Short Story","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1984,"Jun"
"1451","Feb 18, 1983","The King of Comedy",NA,137624,2536242,2536242,0,NA,"Live Action","Comedy",NA,NA,0,"Regency Enterprises","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1983,"Feb"
"1452","Oct 4, 2019","The Joker",NA,NA,NA,NA,0,NA,"Live Action",NA,NA,NA,1,"Village Roadshow Productions",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,"Oct"
"1473","Nov 1, 2013","Man of Tai Chi",NA,NA,NA,2054941,0,"R","Live Action","Action",104,"Directing Yourself, Martial Arts, Tournament, Reality TV, Wire Fu, Mixed Martial Arts, Corrupt Cops, Revenge, Slow Motion Scene",0,"China Film Group, Village Roadshow Productions, Wanda Media","China,United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,"Nov"
"1478","Mar 30, 2012","Dark Tide",NA,NA,NA,285073,0,"PG-13","Live Action","Thriller/Suspense",113,"Early / Simultaneous Video on Demand release, Underwater, PTSD, Animals Gone Bad",0,"Village Roadshow Productions, Infinite Ammo Motion Picture Company","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,"Mar"
"1480","Oct 8, 2010","Life as We Know It",3.8e+07,14506464,53374681,105887837,1,"PG-13","Live Action","Romantic Comedy",113,"Romance, Unexpected Families, Orphan, Dysfunctional Family",0,"Josephson Entertainment, Gold Circle Films, Village Roadshow Productions","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,"Oct"
"1481","Sep 24, 2010","Legend of the Guardians: Th…",1e+08,16112211,55675313,139716717,1,"PG","Digital Animation","Adventure",90,"Talking Animals, Animal Lead, Good vs. Evil, 3-D, IMAX: DMR",0,"Animal Logic, Village Roadshow Productions","Australia,United States","Based on Fiction Book/Short Story","Kids Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,"Sep"
"1486","Jun 20, 2008","Get Smart",8e+07,38683480,130319208,226739416,0,"PG-13","Live Action","Comedy",110,"Spoof, Secret Agent, Undercover",0,"Village Roadshow Productions, Mosaic Media, Mad Chance, Callahan Filmworks","United States","Based on TV","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,"Jun"
"1487","Apr 25, 2008","Rogue",2.3e+07,7711,10452,4673377,0,"R","Live Action","Horror",99,NA,0,"Dimension Films, Village Roadshow Productions, Emu Creek Pictures","Australia","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,"Apr"
"1488","Dec 14, 2007","I am Legend",1.5e+08,77211321,256393010,585532684,0,"PG-13","Live Action","Horror",100,"Post Apocalypse, Vampire, IMAX: DMR, Isolation Horror",0,"Village Roadshow Productions, Weed Road Pictures, Overbrook Entertainment","United States","Based on Fiction Book/Short Story","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,"Dec"
"1490","Sep 14, 2007","December Boys",NA,15810,46474,1146474,0,"PG-13","Live Action","Drama",NA,NA,0,"Village Roadshow Productions",NA,"Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,"Sep"
"1491","Aug 17, 2007","The Invasion",8e+07,5951409,15074191,40147042,0,"PG-13","Live Action","Thriller/Suspense",99,"Alien Invasion",0,"Village Roadshow Productions, Silver Pictures, Vertigo Films","United States","Remake","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,"Aug"
"1492","Jul 27, 2007","No Reservations",2.8e+07,11704357,43107979,91943956,0,"PG","Live Action","Romantic Comedy",101,"Food, Unexpected Families, Romance",0,"Castle Rock Entertainment, Village Roadshow Productions","United States","Remake","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,"Jul"
"1496","Aug 5, 2005","The Dukes of Hazzard",5.3e+07,30675314,80270227,109848461,0,"PG-13","Live Action","Comedy",105,NA,1,"Village Roadshow Productions","United States","Based on TV","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005,"Aug"
"1498","Feb 18, 2005","Constantine",7.5e+07,29769098,75976178,221594911,0,"R","Live Action","Action",121,"D.C. Comics, Visual Effects, Demons, Heaven and Hell, Good vs. Evil, Exorcism",0,"Weed Road Pictures, Village Roadshow Productions","Germany,United States","Based on Comic/Graphic Novel","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005,"Feb"
"1499","Jul 23, 2004","Catwoman",1e+08,16728411,40202379,82145379,0,"PG-13","Live Action","Action",101,"D.C. Comics, Development Hell, Corporate Malfeasance, Voiceover/Narration",0,"Village Roadshow Productions","United States","Based on Comic/Graphic Novel","Super Hero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004,"Jul"
"1501","Mar 19, 2004","Taking Lives",NA,11458465,32682342,64232363,0,"R","Live Action","Thriller/Suspense",102,"Serial Killer, Surprise Twist, Film Noir",0,"Taking Lives Pictures, Inc., Village Roadshow Productions, Mark Canton","Canada,United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004,"Mar"
"1503","Mar 21, 2003","Dreamcatcher",6.8e+07,15027423,33685268,75685268,0,"R","Live Action","Drama",133,"Rescue",0,"Village Roadshow Productions, Castle Rock Entertainment","United States","Based on Fiction Book/Short Story","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,"Mar"
"1504","Jan 24, 2003","Darkness Falls",7e+06,12024917,32539681,47289758,0,"PG-13","Live Action","Horror",86,NA,0,"Village Roadshow Productions, Revolution Studios","Australia,United States","Original Screenplay","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,"Jan"
"1505","Dec 20, 2002","Two Weeks Notice",6e+07,14328494,93354918,199043309,0,"PG-13","Live Action","Romantic Comedy",101,"Romance",0,"Castle Rock Entertainment, Village Roadshow Productions, NPV Entertainment","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002,"Dec"
"1506","Dec 6, 2002","Analyze That",6e+07,11034422,32122249,54994757,0,"R","Live Action","Comedy",96,"Mafia",1,"Tribeca Film, Village Roadshow Productions","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002,"Dec"
"1507","Oct 25, 2002","Ghost Ship",2e+07,11503423,30113491,68349884,0,"R","Live Action","Horror",90,NA,0,"Village Roadshow Productions","Australia,United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002,"Oct"
"1508","Aug 16, 2002","The Adventures of Pluto Nash",1e+08,2182900,4411102,7094995,0,"PG-13","Live Action","Comedy",NA,"Cloning",0,"Village Roadshow Productions, Castle Rock Entertainment",NA,"Original Screenplay","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002,"Aug"
"1509","Jul 17, 2002","Eight Legged Freaks",3e+07,6485458,17266505,36722311,0,"PG-13","Live Action","Comedy",NA,"Creature Features",0,"Village Roadshow Productions, Centropolis Entertainment",NA,"Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002,"Jul"
"1510","Dec 21, 2001","The Majestic",7.2e+07,4904339,27796042,37306334,0,"PG","Live Action","Drama",152,NA,0,"Castle Rock Entertainment, Village Roadshow Productions, NPV Entertainment, Darkwoods","United States","Original Screenplay","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,"Dec"
"1513","Jul 4, 2001","Cats & Dogs",6e+07,21707617,93375151,200700000,0,"PG","Live Action","Comedy",83,"Talking Animals",1,"Village Roadshow Productions","Australia,United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,"Jul"
"1514","Mar 16, 2001","Exit Wounds",3.3e+07,18485586,51758599,79958599,0,"R","Live Action","Action",135,NA,0,"Village Roadshow Productions, Silver Pictures","United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,"Mar"
"1515","Mar 14, 2001","The Dish",NA,70612,2252970,16252970,0,"PG-13","Live Action","Comedy",NA,NA,0,"Village Roadshow Productions",NA,"Based on Real Life Events","Dramatization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,"Mar"
"1516","Feb 16, 2001","Down to Earth",3e+07,20027309,64172251,71172251,0,"PG-13","Live Action","Comedy",NA,"Reincarnation",0,"Village Roadshow Productions","United States","Remake","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,"Feb"
"1517","Dec 22, 2000","Miss Congeniality",4.5e+07,13853686,106807667,213420951,0,"PG-13","Live Action","Comedy",109,"Undercover",1,"Castle Rock Entertainment, Village Roadshow Productions","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2000,"Dec"
"1518","Sep 15, 2000","Bait",3.5e+07,5485591,15325127,15471969,0,"R","Live Action","Action",119,NA,0,"Village Roadshow Productions, Castle Rock Entertainment","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2000,"Sep"
"1519","Jan 28, 2000","Eye of the Beholder",1.5e+07,5959447,16500786,18260865,0,"R","Live Action","Thriller/Suspense",NA,NA,0,"Village Roadshow Productions",NA,"Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2000,"Jan"
"1520","Mar 31, 1999","The Matrix",6.5e+07,27788331,171479930,463517383,0,"R","Live Action","Action",136,"Visual Effects, Post Apocalypse, Film Noir, Artificial Intelligence, Virtual Reality",1,"Village Roadshow Productions, Groucho II Film Partnership, Silver Pictures","Australia,United States","Original Screenplay","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1999,"Mar"
"1521","Jul 24, 1998","Disturbing Behavior",1.5e+07,7007714,17507368,19014238,0,"R","Live Action","Thriller/Suspense",NA,"Film Noir",0,"Village Roadshow Productions",NA,"Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,"Jul"
"1522","Oct 31, 1997","Critical Care",1.2e+07,43380,220175,220175,0,"R","Live Action","Drama",NA,NA,0,"Village Roadshow Productions",NA,"Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,"Oct"
"1523","Sep 3, 1993","Fortress",1.2e+07,4040711,6730578,46730578,0,"R","Live Action","Action",95,"Prison",0,"Davis Entertainment, Village Roadshow Productions",NA,"Original Screenplay","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1993,"Sep"
"1524","Jul 9, 2020","Indiana Jones 5",NA,NA,NA,NA,0,NA,"Live Action","Action",NA,NA,0,"Lucasfilm","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,"Jul"
"1525","Dec 20, 2019","Star Wars: Ep. IX",NA,NA,NA,NA,0,NA,"Live Action","Adventure",NA,"Space Opera, Robot, Good vs. Evil, Outer Space, Dysfunctional Family, Intertitle, Family Affair",1,"Lucasfilm, Bad Robot","United States","Original Screenplay","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,"Dec"
"1526","May 25, 2018","Solo: A Star Wars Story",2.5e+08,84420489,213767512,393167512,1,"PG-13","Live Action","Adventure",135,"Prequel, Space Opera, Smuggler, Heist, Origin Story, Romance, Relationships Gone Wrong, Organized Crime, Crime Boss, Intertitle, Prologue",1,"Lucasfilm","United States","Spin-Off","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"May"
"1528","Dec 16, 2016","Rogue One: A Star Wars Story",2e+08,155081681,532177324,1049175577,1,"PG-13","Animation/Live Action","Adventure",134,"Prequel, Rebellion, Space Opera, Visual Effects, Prologue, Intertitle, Tortured for Information, Non-Chronological, Robot, Dream Sequence, Suicide Mission",1,"Lucasfilm","United States","Spin-Off","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"Dec"
"1529","Dec 18, 2015","Star Wars Ep. VII: The Forc…",3.06e+08,247966675,936662225,2053311220,1,"PG-13","Animation/Live Action","Adventure",136,"Space Opera, Good vs. Evil, Delayed Sequel, Intertitle, Robot, Sequels With Returning Stars, Dysfunctional Family, Gratuitous Cameos",1,"Lucasfilm, Bad Robot","United States","Original Screenplay","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Dec"
"1530","Jan 23, 2015","Strange Magic",NA,5504441,12429583,13741343,1,"PG","Digital Animation","Adventure",99,"Fairies, Culture Clash, Race Relations",0,"Lucasfilm","United States","Original Screenplay","Kids Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Jan"
"1532","Aug 15, 2008","Star Wars: The Clone Wars",8500000,14611273,35161554,68695443,0,"PG","Digital Animation","Adventure",98,"Cloning",1,"Lucasfilm","United States","Original Screenplay","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,"Aug"
